HomeTeam,AwayTeam,B365H,B365D,B365A,BbAv<2.5,BbAv>2.5,BbAvAHH,BbAvAHA,Div,FTR
18,19,2.0,3.3,4.0,1.7,2.12,1.97,1.89,0,A
39,7,1.67,4.0,5.0,2.11,1.71,1.83,2.03,0,H
19,21,2.63,3.3,2.7,1.68,2.17,1.92,1.92,0,A
2,39,1.1,11.0,21.0,4.08,1.23,1.98,1.87,0,H
7,18,2.75,3.0,2.8,1.57,2.38,1.9,1.94,0,D
22,11,2.1,3.6,3.4,2.22,1.65,1.87,1.99,0,D
27,13,1.5,4.33,6.5,2.24,1.64,1.78,2.09,0,A
30,42,3.3,3.6,2.15,2.22,1.65,1.98,1.87,0,H
28,24,1.62,3.8,6.0,1.95,1.85,1.85,2.0,0,D
1,41,2.2,3.4,3.3,2.07,1.74,1.88,1.98,0,A
8,37,1.3,6.0,8.5,3.03,1.37,1.82,2.04,0,H
18,8,8.5,5.0,1.36,2.41,1.55,1.83,2.04,0,H
11,27,3.8,3.6,1.95,2.14,1.7,1.9,1.97,0,A
13,30,2.15,3.5,3.3,1.99,1.81,1.88,1.99,0,D
28,19,1.5,4.2,7.0,2.04,1.76,1.81,2.06,0,H
37,2,13.0,6.5,1.22,2.79,1.42,1.74,2.15,0,A
39,1,1.95,3.8,3.6,2.47,1.52,1.92,1.94,0,A
42,41,1.57,4.0,5.75,2.31,1.6,2.09,1.79,0,H
21,22,2.0,3.5,3.8,1.88,1.91,2.01,1.86,0,H
24,7,2.05,3.25,4.0,1.57,2.38,2.06,1.81,0,H
7,13,2.9,3.1,2.6,1.59,2.33,2.09,1.79,0,D
2,21,1.08,11.0,26.0,3.23,1.33,1.8,2.07,0,H
19,24,2.6,3.2,2.8,1.6,2.3,1.88,1.97,0,H
22,28,3.1,3.5,2.25,2.05,1.76,1.87,1.99,0,D
30,11,2.2,3.5,3.2,2.16,1.68,1.92,1.93,0,H
41,18,2.25,3.4,3.2,1.9,1.88,1.99,1.87,0,A
1,42,3.3,3.4,2.2,2.09,1.72,1.95,1.9,0,D
8,39,1.2,7.5,12.0,3.85,1.25,1.87,1.98,0,H
27,37,1.62,4.2,5.25,2.21,1.65,1.84,2.01,0,D
37,19,1.6,4.0,5.75,2.14,1.7,2.0,1.85,0,H
13,1,2.2,3.3,3.4,1.76,2.05,2.21,1.7,0,A
18,30,2.25,3.4,3.2,1.88,1.91,1.98,1.88,0,A
21,27,3.75,3.4,2.05,1.84,1.96,1.83,2.03,0,H
24,22,2.25,3.3,3.3,1.68,2.17,2.01,1.85,0,D
28,2,9.0,5.25,1.33,2.57,1.49,1.91,1.94,0,H
42,8,4.0,4.33,1.75,2.45,1.53,1.85,2.01,0,A
11,7,1.91,3.4,4.33,1.75,2.05,1.9,1.95,0,A
39,41,1.95,3.75,3.75,2.5,1.51,1.93,1.92,0,D
30,39,2.05,3.6,3.5,2.27,1.62,2.06,1.82,0,D
2,24,1.07,13.0,29.0,2.85,1.4,1.85,2.01,0,H
7,21,3.1,3.1,2.5,1.54,2.43,2.12,1.75,0,A
22,19,1.8,3.5,4.5,1.93,1.86,1.85,2.01,0,H
27,28,1.95,3.75,3.75,2.26,1.62,1.95,1.91,0,H
41,13,2.5,3.3,2.88,1.88,1.91,1.79,2.06,0,D
42,18,1.57,4.2,5.75,2.17,1.67,1.93,1.93,0,D
1,37,2.63,3.5,2.63,2.0,1.8,1.95,1.89,0,H
8,11,1.17,8.0,15.0,2.07,1.28,1.69,3.55,0,H
37,22,1.67,4.0,5.0,2.15,1.69,1.86,2.0,0,H
11,41,2.25,3.4,3.2,2.13,1.69,1.92,1.93,0,H
13,8,7.0,4.75,1.44,2.31,1.59,2.13,1.75,0,H
18,1,2.4,3.3,3.0,1.75,2.05,2.02,1.84,0,A
19,2,15.0,6.5,1.2,2.55,1.49,1.83,2.03,0,A
24,27,4.75,3.5,1.8,1.74,2.07,2.05,1.81,0,A
39,42,3.5,3.6,2.0,2.24,1.63,2.01,1.85,0,H
21,30,2.15,3.4,3.4,1.79,2.01,1.85,2.01,0,H
28,7,1.5,4.33,6.5,2.06,1.75,1.87,1.98,0,H
18,2,13.0,6.5,1.22,2.56,1.49,1.86,2.0,0,A
13,39,2.15,3.5,3.3,1.93,1.86,1.9,1.96,0,A
19,7,2.3,3.3,3.2,1.66,2.19,1.92,1.94,0,A
21,1,2.2,3.3,3.4,1.65,2.21,1.88,1.97,0,D
22,27,4.33,3.8,1.8,2.15,1.69,1.89,1.97,0,D
24,30,2.4,3.2,3.1,1.59,2.33,2.06,1.81,0,H
28,8,4.5,4.2,1.7,2.65,1.45,2.03,1.83,0,A
11,42,3.6,3.5,2.05,2.16,1.68,2.09,1.79,0,H
37,41,1.67,4.0,5.0,2.27,1.62,1.84,2.02,0,A
30,28,2.6,3.4,2.7,2.1,1.72,1.87,1.99,0,H
1,11,1.95,3.6,4.0,2.05,1.75,2.0,1.86,0,D
7,37,3.4,3.4,2.15,1.83,1.96,1.99,1.87,0,A
8,24,1.17,7.0,19.0,2.54,1.5,1.81,2.04,0,H
27,19,1.25,6.0,12.0,2.54,1.5,1.79,2.07,0,H
39,18,1.95,3.6,3.8,2.06,1.75,1.93,1.92,0,H
41,21,2.5,3.3,2.8,1.8,2.0,1.85,2.0,0,D
2,22,1.08,13.0,21.0,3.53,1.28,1.82,2.03,0,H
42,13,1.57,4.0,5.75,2.1,1.72,2.04,1.82,0,D
28,41,1.7,4.0,4.5,2.6,1.46,1.95,1.91,0,H
11,39,2.7,3.6,2.5,2.36,1.56,1.97,1.89,0,A
19,30,2.75,3.3,2.6,1.87,1.91,1.96,1.9,0,A
21,8,6.5,4.33,1.5,2.12,1.7,2.0,1.85,0,D
24,1,2.5,3.1,3.1,1.51,2.49,2.06,1.81,0,H
27,2,5.25,4.2,1.6,2.1,1.71,1.81,2.05,0,D
37,42,2.45,3.5,2.8,2.19,1.66,2.07,1.8,0,H
18,13,2.5,3.2,3.0,1.68,2.16,1.77,2.1,0,D
22,7,2.0,3.3,4.0,1.72,2.09,1.98,1.88,0,A
30,37,2.9,3.4,2.45,1.93,1.86,1.6,2.4,0,H
7,27,4.75,3.75,1.75,1.81,1.97,1.88,1.98,0,A
8,19,1.14,8.5,17.0,3.47,1.29,1.98,1.88,0,H
13,11,1.91,3.8,3.8,2.06,1.74,1.9,1.96,0,H
39,21,2.1,3.5,3.5,2.02,1.78,1.81,2.06,0,H
41,22,2.2,3.5,3.25,2.17,1.67,1.89,1.97,0,D
42,24,1.73,3.6,5.25,1.75,2.06,1.94,1.92,0,H
1,2,13.0,6.0,1.22,2.33,1.58,2.14,1.74,0,A
18,28,3.3,3.6,2.1,2.09,1.73,1.98,1.87,0,H
11,18,2.25,3.5,3.0,2.03,1.76,2.0,1.87,0,D
2,7,1.08,12.0,26.0,3.16,1.34,1.88,1.99,0,H
21,42,2.75,3.3,2.6,1.69,2.15,2.01,1.84,0,D
22,30,2.4,3.4,2.9,1.87,1.91,2.09,1.79,0,H
24,41,2.1,3.3,3.6,1.74,2.06,1.82,2.05,0,H
28,13,1.91,3.6,4.0,2.13,1.7,1.95,1.91,0,H
19,1,2.63,3.3,2.75,1.77,2.01,1.91,1.94,0,A
27,8,3.4,3.5,2.1,1.98,1.82,1.94,1.92,0,A
37,39,2.15,3.75,3.1,2.37,1.55,1.87,1.99,0,D
13,21,2.1,3.3,3.75,1.59,2.31,2.08,1.8,0,A
18,24,2.4,3.0,3.3,1.54,2.42,2.06,1.81,0,D
39,19,1.53,4.0,6.5,2.27,1.61,1.92,1.93,0,A
41,7,2.1,3.4,3.6,1.86,1.93,1.82,2.04,0,D
42,2,9.0,4.5,1.4,2.28,1.6,1.93,1.92,0,A
1,28,2.7,3.4,2.6,2.09,1.72,1.72,2.18,0,D
8,22,1.18,7.0,17.0,3.33,1.31,1.88,1.97,0,H
11,37,3.2,3.4,2.25,2.22,1.64,1.92,1.93,0,D
30,27,3.75,3.5,2.0,1.86,1.92,2.14,1.74,0,H
19,42,4.2,3.75,1.85,1.96,1.82,1.9,1.96,0,A
24,13,2.5,3.1,3.0,1.43,2.77,2.15,1.74,0,D
2,30,1.13,9.0,21.0,3.14,1.34,2.03,1.82,0,A
7,8,8.0,4.75,1.4,2.22,1.65,1.94,1.92,0,A
21,11,1.85,3.6,4.33,1.79,2.0,1.87,1.99,0,H
22,1,2.25,3.4,3.3,2.07,1.74,1.97,1.89,0,H
27,41,1.44,4.75,7.0,2.64,1.46,1.72,2.18,0,A
28,39,2.05,3.8,3.4,2.84,1.4,2.04,1.82,0,H
37,18,1.85,3.6,4.33,1.91,1.87,1.86,2.0,0,H
1,27,2.9,3.3,2.5,1.78,2.01,2.07,1.79,0,D
8,2,3.1,3.4,2.3,2.03,1.76,1.92,1.94,0,D
11,24,2.5,3.2,3.0,1.59,2.31,1.83,2.03,0,D
13,37,2.4,3.2,3.1,1.78,2.02,1.79,2.07,0,A
39,22,1.91,3.6,4.0,2.67,1.45,1.87,1.99,0,H
41,19,1.73,3.8,4.75,2.17,1.67,1.93,1.93,0,H
42,28,1.95,3.75,3.6,2.41,1.54,2.0,1.86,0,H
18,21,2.88,3.1,2.63,1.58,2.33,2.03,1.82,0,H
30,7,1.75,3.6,5.0,1.71,2.1,2.01,1.85,0,D
21,37,2.4,3.2,3.0,1.73,2.09,2.13,1.76,0,H
2,41,1.13,9.0,21.0,3.42,1.3,1.97,1.88,0,H
7,1,2.8,3.1,2.7,1.68,2.16,1.67,2.26,0,D
19,13,3.5,3.3,2.15,1.84,1.94,2.01,1.85,0,A
22,42,3.4,3.6,2.1,2.36,1.57,2.04,1.82,0,H
24,39,3.0,3.2,2.5,1.84,1.95,1.71,2.2,0,D
28,11,1.57,4.33,5.5,2.67,1.45,1.89,1.96,0,H
8,30,1.36,5.0,8.5,2.35,1.57,1.91,1.94,0,H
27,18,1.67,3.75,5.5,2.06,1.74,2.07,1.8,0,H
37,28,2.45,3.5,2.8,2.05,1.76,2.14,1.75,0,H
11,19,1.85,3.6,4.33,1.91,1.87,1.84,2.02,0,H
13,2,11.0,5.0,1.29,2.2,1.66,2.0,1.86,0,A
18,22,2.25,3.4,3.2,1.91,1.87,1.93,1.93,0,A
21,24,2.05,3.2,4.0,1.48,2.58,2.06,1.81,0,H
41,30,2.38,3.4,3.0,2.08,1.73,2.03,1.84,0,D
42,7,1.44,4.33,8.0,2.05,1.75,1.71,2.18,0,D
1,8,6.5,4.33,1.5,2.16,1.68,2.08,1.79,0,A
39,27,2.3,3.5,2.9,2.5,1.51,1.99,1.87,0,A
27,42,2.0,3.2,4.0,2.02,1.79,2.01,1.86,0,H
2,11,1.13,9.0,21.0,3.38,1.3,1.83,2.03,0,H
7,39,3.4,3.3,2.2,2.05,1.75,1.91,1.96,0,D
8,41,1.2,7.0,13.0,3.11,1.35,1.95,1.92,0,H
19,18,3.1,3.25,2.38,1.69,2.15,1.8,2.07,0,A
24,37,2.75,3.0,2.7,1.65,2.22,1.94,1.91,0,H
30,1,2.1,3.4,3.6,1.8,2.0,1.8,2.08,0,H
22,13,2.38,3.3,3.1,1.93,1.86,2.07,1.81,0,D
28,21,1.83,3.6,4.33,1.86,1.93,1.86,2.01,0,H
21,19,1.5,4.2,7.0,1.82,1.97,1.88,1.97,0,D
11,22,2.3,3.25,3.1,2.07,1.74,2.06,1.8,0,A
18,7,2.05,3.4,3.6,1.63,2.25,1.8,2.06,0,A
24,28,3.2,3.4,2.2,1.8,2.0,1.93,1.93,0,H
39,2,6.0,4.33,1.5,2.65,1.45,1.81,2.05,0,A
41,1,2.05,3.4,3.5,2.19,1.66,1.85,2.01,0,A
42,30,2.2,3.4,3.25,2.02,1.78,1.86,2.0,0,D
13,27,3.1,3.25,2.3,1.74,2.06,1.87,1.98,0,A
37,8,4.2,4.0,1.73,2.34,1.58,1.66,2.26,0,D
19,28,5.5,4.0,1.62,2.28,1.61,2.04,1.83,0,H
1,39,2.45,3.6,2.75,2.44,1.53,1.85,2.0,0,H
2,37,1.18,7.5,15.0,2.91,1.39,1.85,2.01,0,H
7,24,2.55,3.2,2.88,1.61,2.28,1.83,2.03,0,H
22,21,2.38,3.4,3.0,1.82,1.97,2.03,1.83,0,H
27,11,1.36,5.25,8.0,2.28,1.6,2.06,1.8,0,H
41,42,2.5,3.5,2.75,2.29,1.6,1.81,2.05,0,H
8,18,1.33,5.25,9.0,2.57,1.48,1.93,1.92,0,H
30,13,2.1,3.4,3.6,1.76,2.04,1.81,2.06,0,A
18,41,2.6,3.5,2.63,2.11,1.72,1.89,1.96,0,H
13,7,1.95,3.3,4.33,1.67,2.17,1.95,1.9,0,H
21,2,9.0,4.5,1.4,2.11,1.72,1.91,1.94,0,A
24,19,1.91,3.4,4.33,1.82,1.97,1.85,2.0,0,D
37,27,3.0,3.3,2.4,2.01,1.79,1.84,2.02,0,A
39,8,4.75,4.2,1.65,2.53,1.5,1.96,1.89,0,A
42,1,1.8,3.75,4.33,2.23,1.64,1.99,1.86,0,A
11,30,2.88,3.3,2.5,1.9,1.89,2.03,1.82,0,H
28,22,1.62,4.2,5.25,2.63,1.46,2.02,1.84,0,H
1,13,2.45,3.25,3.0,1.91,1.87,1.79,2.07,0,D
2,28,1.4,5.0,7.5,2.7,1.43,2.14,1.74,0,D
7,11,2.5,3.2,3.0,1.76,2.04,1.8,2.06,0,A
8,42,1.36,5.0,8.5,2.62,1.46,1.95,1.91,0,H
19,37,3.8,4.0,1.85,2.39,1.55,1.8,2.05,0,A
22,24,1.8,3.6,4.6,1.86,1.92,2.05,1.81,0,H
27,21,1.62,3.75,6.0,1.98,1.82,2.06,1.81,0,H
30,18,1.8,3.75,4.33,2.04,1.76,1.96,1.89,0,D
41,39,2.05,3.6,3.5,2.7,1.44,1.81,2.04,0,H
11,8,7.0,4.75,1.45,2.6,1.47,1.89,1.97,0,H
13,41,2.8,3.75,2.38,2.52,1.5,1.79,2.08,0,D
18,42,2.7,3.4,2.63,2.05,1.76,1.94,1.92,0,A
19,22,3.4,3.75,2.05,2.52,1.5,1.82,2.04,0,H
21,7,1.75,3.6,5.0,1.95,1.84,2.01,1.85,0,A
24,2,15.0,7.0,1.18,2.28,1.61,1.81,2.05,0,A
28,27,1.91,3.8,3.8,2.59,1.49,1.88,1.98,0,H
37,1,1.7,4.2,4.5,2.55,1.49,1.89,1.97,0,D
39,30,2.1,3.8,3.2,2.67,1.44,1.85,2.01,0,A
1,18,2.0,3.5,3.8,2.2,1.65,1.98,1.88,0,A
2,19,1.08,11.0,26.0,4.07,1.22,1.85,2.01,0,H
7,28,3.5,3.75,2.0,2.4,1.54,1.9,1.97,0,A
8,13,1.29,5.75,8.0,3.28,1.32,1.99,1.87,0,D
22,37,3.2,3.8,2.05,2.8,1.41,1.94,1.92,0,A
27,24,1.5,4.33,6.5,2.56,1.48,1.83,2.03,0,H
30,21,2.05,3.6,3.5,2.06,1.74,2.06,1.82,0,D
41,11,2.0,3.75,3.5,2.4,1.54,1.97,1.89,0,H
42,39,2.3,4.0,2.75,3.11,1.34,2.0,1.86,0,H
10,25,3.1,3.2,2.3,1.62,2.23,1.83,1.98,1,A
15,34,4.0,3.6,1.85,1.75,2.03,1.89,1.93,1,A
17,26,2.6,3.2,2.75,1.63,2.21,1.84,1.95,1,H
38,3,2.25,3.4,3.1,1.78,2.0,1.92,1.9,1,D
5,36,1.8,3.5,4.5,1.73,2.07,1.78,2.05,1,A
20,31,2.05,3.3,3.6,1.68,2.13,2.01,1.83,1,H
33,4,2.15,3.3,3.4,1.77,2.01,1.82,2.01,1,A
40,14,2.25,3.2,3.25,1.68,2.13,1.65,2.23,1,D
16,32,2.38,3.25,3.0,1.73,2.05,1.65,2.24,1,H
3,15,1.75,3.5,4.75,1.75,2.02,1.77,2.05,1,D
25,5,1.62,3.75,5.5,1.76,2.0,1.87,1.93,1,D
32,20,2.05,3.4,3.5,1.79,1.98,1.8,2.01,1,H
4,10,1.95,3.5,3.75,1.94,1.82,1.96,1.85,1,H
31,16,3.6,3.25,2.1,1.82,1.94,1.77,2.06,1,A
14,33,2.2,3.4,3.2,1.75,2.02,1.87,1.94,1,A
26,38,1.8,3.6,4.33,1.73,2.05,1.79,2.02,1,A
36,40,2.3,3.3,3.1,1.72,2.06,1.99,1.82,1,H
34,17,1.67,3.75,5.0,1.78,1.99,1.89,1.91,1,D
15,26,2.8,3.4,2.45,1.63,2.23,1.76,2.08,1,A
20,14,2.3,3.3,3.1,1.92,1.84,2.0,1.81,1,H
33,36,2.1,3.4,3.4,1.74,2.04,1.84,1.97,1,A
5,34,2.9,3.3,2.4,1.64,2.17,1.77,2.05,1,A
16,4,1.85,3.8,3.8,2.06,1.73,1.83,1.99,1,A
10,3,2.7,3.2,2.6,1.67,2.14,1.94,1.86,1,D
38,17,2.5,3.2,2.8,1.68,2.13,1.81,2.0,1,H
40,25,3.2,3.25,2.25,1.76,2.02,1.85,1.97,1,D
32,31,1.73,3.8,4.5,1.86,1.91,1.74,2.1,1,D
3,5,2.25,3.25,3.2,1.73,2.05,1.94,1.87,1,A
17,15,1.62,3.75,5.5,1.91,1.87,1.86,1.95,1,A
36,20,2.25,3.4,3.1,1.74,2.05,1.96,1.85,1,D
14,16,2.5,3.4,2.7,1.81,1.97,1.84,1.96,1,A
26,10,1.62,3.75,5.5,1.74,2.04,1.81,2.01,1,H
4,32,2.05,3.6,3.4,2.13,1.68,2.03,1.79,1,H
31,40,2.38,3.3,2.9,1.79,1.98,1.94,1.87,1,D
34,38,1.62,3.75,5.5,1.96,1.81,1.82,1.99,1,A
25,33,1.6,3.8,5.75,1.92,1.85,1.78,2.03,1,H
16,36,1.83,3.5,4.2,1.81,1.98,1.82,2.0,1,H
20,25,3.1,3.3,2.3,1.75,2.03,1.78,2.04,1,H
40,34,3.4,3.3,2.15,1.84,1.94,1.94,1.88,1,D
10,17,3.4,3.25,2.15,1.69,2.11,1.89,1.92,1,D
33,3,2.38,3.25,3.0,1.74,2.05,2.0,1.82,1,A
5,26,2.5,3.1,2.9,1.6,2.25,2.1,1.74,1,H
15,38,2.7,3.2,2.63,1.81,1.95,1.93,1.88,1,H
32,14,2.1,3.5,3.3,1.98,1.79,1.87,1.94,1,H
4,31,1.75,3.75,4.5,2.04,1.74,2.01,1.81,1,H
25,16,2.1,3.4,3.4,1.8,1.98,1.91,1.91,1,A
34,33,1.67,3.75,5.0,1.92,1.85,1.93,1.89,1,H
36,4,3.2,3.4,2.2,1.9,1.88,1.84,1.98,1,D
3,20,2.25,3.2,3.25,1.67,2.15,1.95,1.87,1,D
26,40,1.83,3.5,4.2,1.76,2.01,1.79,2.04,1,A
14,31,2.1,3.4,3.4,1.78,2.0,1.79,2.04,1,H
15,5,3.0,3.2,2.38,1.66,2.16,1.75,2.08,1,A
17,32,2.1,3.4,3.4,1.82,1.95,1.83,2.0,1,H
38,10,1.67,3.75,5.0,1.79,1.99,1.87,1.95,1,H
4,14,1.95,3.6,3.6,1.97,1.8,2.03,1.8,1,D
16,3,1.7,3.6,5.0,1.76,2.02,1.92,1.9,1,D
20,34,2.75,3.2,2.6,1.68,2.15,1.92,1.89,1,D
31,25,2.9,3.3,2.4,1.75,2.03,1.76,2.08,1,D
32,36,2.1,3.5,3.3,1.85,1.92,2.06,1.77,1,H
33,26,2.6,3.2,2.75,1.74,2.04,1.84,1.97,1,H
5,38,2.0,3.5,3.6,1.74,2.04,2.02,1.81,1,D
10,15,2.5,3.25,2.8,1.72,2.07,2.06,1.77,1,A
40,17,2.4,3.4,2.8,1.85,1.92,1.82,2.0,1,A
3,4,2.8,3.25,2.5,1.79,1.99,1.98,1.83,1,D
25,32,1.85,3.6,4.0,1.87,1.92,1.88,1.94,1,A
26,14,2.38,3.25,3.0,1.76,2.03,2.08,1.76,1,D
36,31,2.38,3.25,3.0,1.61,2.27,2.02,1.8,1,D
10,5,4.0,3.3,1.95,1.78,2.0,1.91,1.91,1,A
15,40,2.6,3.2,2.75,1.75,2.04,1.84,1.96,1,H
17,33,1.91,3.4,4.0,1.91,1.87,1.86,1.96,1,H
38,20,2.25,3.25,3.2,1.75,2.05,1.96,1.86,1,H
34,16,2.0,3.4,3.75,1.76,2.02,2.02,1.8,1,D
4,25,2.1,3.4,3.4,1.85,1.93,1.87,1.95,1,A
14,36,1.75,3.6,4.75,1.86,1.92,1.79,2.04,1,A
32,3,1.91,3.4,4.0,1.86,1.91,1.99,1.83,1,D
33,38,2.38,3.25,3.0,1.81,1.97,1.76,2.07,1,D
40,10,1.57,4.0,5.5,2.05,1.73,2.04,1.79,1,H
16,15,1.53,4.0,6.0,1.92,1.84,1.95,1.87,1,H
20,26,2.2,3.25,3.3,1.64,2.17,1.94,1.88,1,D
31,34,3.5,3.3,2.1,1.67,2.13,2.0,1.83,1,D
5,17,2.1,3.4,3.4,1.79,1.98,1.88,1.93,1,A
3,31,2.3,3.25,3.1,1.64,2.2,1.95,1.86,1,D
15,20,2.88,3.2,2.45,1.72,2.08,2.0,1.81,1,A
25,14,2.05,3.4,3.5,1.86,1.92,1.83,1.99,1,H
17,4,2.2,3.3,3.25,1.87,1.88,1.95,1.87,1,A
38,36,2.0,3.4,3.75,1.65,2.16,1.97,1.84,1,A
5,40,1.91,3.4,4.0,1.93,1.83,1.91,1.91,1,H
26,16,2.9,3.25,2.4,1.67,2.14,1.77,2.07,1,D
34,32,1.67,3.75,5.0,1.96,1.81,1.84,1.98,1,H
10,33,3.2,3.4,2.2,1.82,1.95,1.94,1.88,1,H
14,3,1.95,3.5,3.75,1.79,1.97,1.96,1.84,1,H
33,5,2.5,3.1,2.9,1.73,2.05,1.8,1.99,1,H
36,25,3.2,3.2,2.3,1.66,2.17,1.81,2.0,1,H
32,15,1.7,3.8,4.75,2.05,1.72,1.91,1.9,1,D
40,38,2.3,3.3,3.1,1.85,1.9,1.97,1.82,1,D
4,34,2.63,3.3,2.63,1.81,1.94,1.89,1.89,1,A
16,17,1.85,3.8,3.8,1.92,1.83,1.88,1.91,1,H
20,10,1.53,4.0,6.0,1.82,1.94,1.99,1.81,1,H
31,26,2.4,3.3,2.9,1.62,2.21,1.74,2.06,1,A
15,4,4.0,3.6,1.85,1.93,1.83,1.94,1.88,1,H
17,31,2.0,3.5,3.6,1.78,1.99,2.0,1.81,1,H
34,14,1.57,3.8,6.0,1.9,1.86,1.8,2.0,1,H
10,32,3.75,3.4,2.0,1.95,1.81,1.77,2.04,1,D
26,25,2.6,3.25,2.7,1.78,1.98,1.87,1.92,1,H
40,33,2.15,3.3,3.4,1.96,1.8,1.9,1.9,1,A
3,36,2.15,3.3,3.4,1.63,2.2,1.84,1.96,1,D
5,20,2.15,3.2,3.5,1.69,2.11,1.9,1.9,1,H
38,16,3.0,3.25,2.38,1.82,1.95,1.77,2.05,1,H
4,38,2.0,3.5,3.6,1.93,1.83,1.99,1.82,1,D
14,17,2.4,3.4,2.8,1.96,1.81,2.1,1.73,1,H
25,3,1.91,3.3,4.2,1.66,2.16,1.93,1.88,1,A
20,40,2.1,3.4,3.4,1.84,1.93,1.84,1.97,1,A
33,15,1.67,4.0,4.75,2.01,1.77,1.93,1.89,1,D
16,5,1.83,3.5,4.33,1.75,2.03,1.88,1.93,1,D
31,10,1.8,3.5,4.5,1.69,2.11,1.79,2.02,1,H
36,34,4.5,3.5,1.8,1.68,2.12,1.95,1.85,1,A
32,26,2.2,3.3,3.25,1.75,2.01,1.92,1.89,1,D
15,36,2.9,3.1,2.5,1.68,2.14,1.95,1.85,1,A
17,3,2.4,3.3,2.9,1.69,2.13,2.03,1.79,1,D
26,4,2.6,3.2,2.75,1.76,2.02,1.86,1.94,1,H
10,16,4.5,3.75,1.73,1.88,1.89,1.81,2.01,1,D
40,32,2.38,3.4,2.88,2.08,1.71,1.77,2.04,1,D
5,31,2.0,3.4,3.75,1.67,2.15,1.99,1.82,1,D
33,20,2.25,3.3,3.2,1.67,2.13,1.96,1.86,1,D
34,25,1.73,3.6,4.75,1.71,2.09,1.97,1.85,1,A
38,14,2.25,3.25,3.25,1.74,2.05,1.89,1.92,1,H
4,40,1.85,3.8,3.8,2.23,1.63,1.95,1.87,1,D
14,10,1.83,3.4,4.5,1.75,2.04,1.84,1.98,1,D
36,26,2.9,3.2,2.45,1.52,2.45,2.08,1.76,1,H
3,34,3.5,3.3,2.1,1.63,2.21,2.04,1.8,1,A
31,38,2.7,3.4,2.5,1.63,2.2,1.95,1.86,1,H
16,33,1.8,3.3,4.75,1.91,1.85,1.86,1.95,1,H
20,17,2.3,3.4,3.0,1.68,2.13,1.69,2.16,1,A
25,15,1.57,4.2,5.25,1.86,1.9,1.98,1.84,1,D
32,5,1.95,3.4,3.8,1.8,1.97,2.03,1.79,1,H
5,4,2.4,3.3,2.88,1.84,1.93,2.06,1.77,1,H
17,25,2.4,3.2,3.0,1.75,2.03,2.05,1.78,1,A
20,16,3.6,3.2,2.1,1.66,2.17,1.94,1.88,1,A
33,31,2.15,3.4,3.3,1.69,2.11,1.87,1.95,1,D
40,3,2.3,3.25,3.1,1.81,1.95,1.97,1.86,1,D
10,36,2.8,3.1,2.6,1.55,2.34,1.94,1.86,1,H
15,14,2.75,3.2,2.6,1.8,1.97,1.99,1.83,1,A
38,32,2.25,3.3,3.2,1.85,1.91,1.92,1.89,1,A
26,34,3.2,3.2,2.25,1.6,2.24,1.9,1.92,1,A
31,15,1.8,3.6,4.33,1.7,2.1,1.86,1.96,1,A
32,33,1.83,3.75,4.0,2.12,1.69,1.81,2.0,1,H
36,17,2.75,3.2,2.6,1.66,2.15,1.96,1.84,1,D
3,26,2.5,3.1,2.9,1.56,2.32,1.77,2.03,1,H
16,40,1.8,3.6,4.33,2.1,1.69,2.0,1.81,1,H
4,20,2.0,3.4,3.75,1.81,1.95,1.97,1.84,1,D
25,38,2.05,3.4,3.6,1.72,2.05,1.77,2.05,1,A
34,10,1.4,4.5,7.5,1.86,1.89,1.97,1.84,1,H
14,5,2.4,3.3,2.88,1.72,2.06,2.06,1.77,1,H
4,33,1.85,3.6,4.0,2.11,1.7,1.87,1.95,1,H
31,20,2.38,3.0,3.2,1.53,2.41,2.02,1.8,1,A
36,5,2.9,3.1,2.5,1.54,2.38,2.05,1.77,1,A
14,40,2.38,3.3,2.9,1.92,1.84,2.02,1.8,1,A
26,17,2.1,3.3,3.5,1.66,2.15,1.82,2.0,1,H
25,10,1.67,3.75,5.0,1.82,1.94,2.17,1.68,1,H
32,16,2.4,3.3,2.9,1.95,1.81,1.77,2.03,1,H
34,15,1.4,4.5,8.0,2.06,1.72,1.85,1.97,1,H
3,38,2.6,3.0,2.9,1.59,2.25,1.86,1.93,1,D
15,3,2.88,3.25,2.45,1.61,2.26,1.75,2.08,1,A
38,26,2.38,3.2,3.0,1.57,2.32,2.01,1.81,1,A
40,36,1.95,3.5,3.8,1.83,1.94,1.95,1.86,1,H
17,34,3.4,3.4,2.1,1.76,2.01,1.96,1.86,1,A
20,32,2.8,3.1,2.6,1.76,2.01,1.95,1.86,1,A
5,25,2.38,3.25,3.0,1.63,2.21,2.02,1.8,1,D
10,4,3.5,3.4,2.05,1.79,1.98,1.78,2.05,1,D
16,31,1.62,3.75,5.5,1.82,1.94,1.79,2.03,1,H
33,14,2.3,3.5,2.9,1.92,1.85,2.0,1.82,1,D
4,16,2.2,3.4,3.2,1.83,1.94,1.83,2.0,1,H
25,40,1.95,3.5,3.8,1.77,2.0,1.95,1.88,1,D
36,33,2.45,3.2,2.9,1.7,2.11,1.82,2.0,1,H
14,20,2.25,3.2,3.3,1.59,2.27,1.96,1.86,1,A
31,32,2.88,3.3,2.4,1.73,2.04,1.99,1.83,1,A
17,38,2.25,3.3,3.2,1.7,2.09,1.67,2.18,1,A
26,15,1.6,3.5,6.5,1.69,2.1,1.83,2.0,1,D
